Date & Time,Inside Temp - °C,High Inside Temp - °C,Low Inside Temp - °C,Inside Hum - %,High Inside Hum - %,Low Inside Hum - %,Inside Dew Point - °C,Inside Wet Bulb - °C,Inside Heat Index - °C,Inside High Heat Index - °C,Barometer - mm Hg,High Bar - mm Hg,Low Bar - mm Hg,Absolute Pressure - mm Hg,Temp - °C,High Temp - °C,Low Temp - °C,Hum - %,High Hum - %,Low Hum - %,Dew Point - °C,High Dew Point - °C,Low Dew Point - °C,Wet Bulb - °C,High Wet Bulb - °C,Low Wet Bulb - °C,Avg Wind Speed - m/s,Prevailing Wind Dir,Avg Wind Dir,Wind Run - m,High Wind Speed - m/s,High Wind Direction,Wind Chill - °C,Low Wind Chill - °C,Heat Index - °C,ET - mm,High Heat Index - °C,Thw Index - °C,High Thw Index - °C,Low Thw Index - °C,Thsw Index - °C,High Thsw Index - °C,Low Thsw Index - °C,Rain - mm,High Rain Rate - mm,Solar Rad - W/m^2,High Solar Rad - W/m^2,Solar Energy - Ly,UV Index,High UV Index,UV Dose - MEDs,Heating Degree Days,Cooling Degree Days,AQI,High AQI,PM 1 - ug/m³,High PM 1 - ug/m³,PM 2.5 - ug/m³,High PM 2.5 - ug/m³,PM 10 - ug/m³,High PM 10 - ug/m³,Temp - °C,High Temp - °C,Low Temp - °C,Hum - %,High Hum - %,Low Hum - %,Dew Point - °C,High Dew Point - °C,Low Dew Point - °C,Wet Bulb - °C,High Wet Bulb - °C,Low Wet Bulb - °C,Heat Index - °C,High Heat Index - °C
2/16/2024 5:15,26,26,26,42,42,42,12,17,25,25,765.3,765.3,765.2,707.7,19,20,19,50,50,49,9,9,9,13,13,13,4,SE,SE,1.1,5,SE,18,18,19,--,19,18,18,18,17,17,17,0,0,0,0,0,0,0,0,0,0.012,26,31,20,24,32,39,37,49,23,23,22,45,45,44,10,10,10,13,13,13,22,22
2/16/2024 5:30,26,26,26,42,42,42,12,17,25,25,765.4,765.4,765.3,707.8,19,19,19,51,51,50,9,9,9,13,13,13,4,SE,SE,1.1,5,SE,18,18,19,0,19,18,18,18,17,17,17,0,0,0,0,0,0,0,0,0,0.011,26,31,20,23,32,39,38,51,22,22,22,46,46,45,10,10,10,13,13,13,21,22
2/16/2024 5:45,26,26,26,42,42,42,12,17,25,25,765.6,765.6,765.5,708,19,19,19,53,53,51,9,9,9,13,13,13,4,SE,SE,1.1,5,SE,18,18,18,--,19,17,18,17,16,17,16,0,0,0,0,0,0,0,0,0,0.008,30,42,22,31,37,53,45,70,22,22,22,47,47,45,10,10,10,14,14,13,21,21
2/16/2024 6:00,26,26,26,42,42,42,12,17,25,25,765.8,765.8,765.6,708.2,19,19,19,53,53,52,9,9,9,13,13,13,4,SE,SE,1.1,5,SSE,18,18,18,--,18,17,17,17,16,16,16,0,0,0,0,0,0,0,0,0,0.006,28,33,21,27,34,41,42,53,22,22,22,47,48,46,10,11,10,14,14,13,21,21
2/16/2024 6:15,26,26,26,42,42,42,12,17,25,25,765.9,765.9,765.8,708.3,19,19,19,53,53,52,9,9,9,13,13,13,4,SE,SE,1,5,SE,18,18,18,--,18,17,17,17,16,16,16,0,0,0,0,0,0,0,0,0,0.004,29,35,22,27,36,44,44,58,22,22,22,47,47,46,10,10,10,14,14,13,22,22
2/16/2024 6:30,26,26,26,42,42,42,12,17,25,25,766.1,766.1,765.9,708.4,19,19,19,53,53,53,9,9,9,13,13,13,4,SE,SE,0.9,4,SE,18,18,18,0,18,17,17,17,16,16,16,0,0,0,0,0,0,0,0,0,0.003,28,33,22,26,35,41,42,54,22,22,22,47,47,46,10,10,10,13,14,13,21,22
2/16/2024 6:45,26,26,26,42,43,42,12,18,26,26,766.2,766.2,766.1,708.5,19,19,19,52,53,52,9,9,9,13,13,13,4,SE,SE,0.9,4,SSE,18,18,18,--,18,17,18,17,16,17,16,0,0,0,0,0,0,0,0,0,0.003,27,33,21,24,34,41,41,51,22,22,22,46,47,46,10,10,10,13,14,13,22,22
2/16/2024 7:00,27,27,26,42,42,42,13,18,26,26,766.1,766.2,766.1,708.5,19,19,19,52,52,51,9,9,8,13,13,13,3,SSE,SSE,0.9,4,SSE,19,18,18,--,18,18,18,17,17,17,16,0,0,9,16,0.2,0,0,0,0,0.003,31,40,23,30,38,50,47,69,22,22,22,45,46,45,10,10,10,13,14,13,21,22
2/16/2024 7:15,27,27,27,41,42,41,13,18,26,26,766.4,766.4,766.2,708.7,19,19,19,52,52,51,8,9,8,13,13,13,3,SE,SSE,0.9,5,SSE,18,18,18,--,18,17,18,17,16,17,16,0,0,26,39,0.57,0,0,0,0,0.003,31,39,23,27,38,49,49,70,22,23,22,45,46,45,10,10,10,13,14,13,22,22
2/16/2024 7:30,27,27,27,41,41,41,13,18,27,27,766.6,766.6,766.4,708.9,18,19,18,52,53,52,8,9,8,13,13,13,3,SE,SE,0.8,4,SE,18,18,18,0,18,18,18,17,16,17,16,0,0,63,86,1.36,0,0,0,0,0.001,28,34,22,25,35,43,42,55,23,23,22,45,45,44,10,10,10,14,14,13,22,22
2/16/2024 7:45,28,28,27,39,41,39,13,18,27,27,766.9,766.9,766.6,709.2,18,18,18,53,53,52,9,9,8,13,13,13,3,SE,SE,0.9,4,SE,18,18,18,--,18,17,18,17,17,17,16,0,0,118,148,2.54,1,1,0.1,0,0.001,28,33,21,24,35,41,42,51,23,23,23,44,45,44,10,10,10,13,14,13,22,22
2/16/2024 8:00,29,29,28,38,39,38,13,19,28,28,767,767,766.9,709.3,19,20,18,49,53,49,9,9,9,13,13,13,4,SE,SE,1.1,5,SE,19,18,19,--,19,18,18,17,17,17,17,0,0,183,213,3.94,1,1,0.1,0,0.007,28,33,21,25,35,41,42,50,23,23,23,43,44,43,10,10,10,13,14,13,23,23
2/16/2024 8:15,29,29,29,37,38,37,13,19,29,29,767.2,767.2,767,709.4,20,21,20,47,50,47,9,9,8,14,14,13,5,SE,SE,1.1,7,SSE,19,19,19,--,19,18,18,18,18,19,17,0,0,243,267,5.22,1,2,0.2,0,0.019,29,35,23,28,37,44,45,56,24,24,23,42,43,41,10,10,10,14,14,13,23,23
2/16/2024 8:30,30,30,29,36,37,36,13,19,29,29,767.3,767.3,767.1,709.6,21,21,20,46,47,46,9,9,9,14,14,14,5,SE,SSE,1.1,7,SSE,19,19,20,0.2,20,18,19,18,19,19,18,0,0,299,325,6.42,2,2,0.2,0,0.024,31,36,24,28,39,45,48,58,24,25,24,40,42,40,10,10,10,14,14,13,24,24
2/16/2024 8:45,30,30,30,34,36,34,13,19,29,29,767.5,767.6,767.3,709.8,21,21,21,45,47,44,9,9,8,14,14,14,5,SE,SSE,1.1,7,SE,20,19,20,--,20,19,19,18,20,20,19,0,0,356,383,7.65,2,2,0.2,0,0.027,30,35,23,27,38,44,46,56,25,25,25,39,40,38,10,10,10,14,14,14,25,25
2/16/2024 9:00,31,31,30,35,35,34,13,19,30,30,767.6,767.6,767.4,709.8,22,22,21,42,45,42,9,9,8,15,15,14,5,SE,SE,1.1,7,SSE,21,20,21,--,21,20,20,19,22,22,20,0,0,412,438,8.86,3,3,0.3,0,0.034,31,36,24,28,38,45,46,60,26,26,25,37,39,37,10,11,10,14,14,14,25,25
2/16/2024 9:15,31,31,31,33,35,33,13,19,30,30,767.7,767.7,767.5,710,23,23,22,38,42,38,8,9,8,14,15,14,5,SE,SE,1.3,8,SE,21,21,22,--,22,21,21,20,22,22,21,0,0,466,490,10.03,3,4,0.4,0,0.045,30,34,23,27,38,43,46,57,27,27,26,34,37,34,9,11,9,14,14,13,26,26
2/16/2024 9:30,31,31,31,32,33,32,13,19,30,31,767.9,767.9,767.7,710.1,23,24,23,35,39,35,8,9,7,14,15,14,5,SE,SE,1.2,8,SE,23,21,23,0.4,23,22,22,21,24,24,22,0,0,517,538,11.12,4,4,0.4,0,0.053,30,35,23,28,37,44,45,57,27,28,27,32,34,31,9,10,9,13,14,13,27,27
2/16/2024 9:45,32,32,31,31,32,31,13,19,31,31,767.9,767.9,767.9,710.1,25,25,24,33,35,32,8,8,7,15,15,14,4,SE,ESE,1,8,SE,24,23,24,--,24,23,23,22,26,26,24,0,0,566,589,12.18,4,5,0.5,0,0.066,26,32,21,25,33,40,39,49,28,29,28,31,32,30,10,10,9,14,14,13,27,27
2/16/2024 10:00,32,32,32,30,31,30,13,20,31,31,768,768,767.9,710.3,26,26,25,28,33,28,6,8,6,15,15,15,4,SE,ESE,1,8,ESE,25,24,25,--,25,24,24,23,26,27,26,0,0,613,635,13.19,5,5,0.5,0,0.077,25,30,20,23,31,38,36,50,29,30,28,27,31,27,9,10,8,13,14,13,28,28
2/16/2024 10:15,33,33,32,30,30,30,13,20,32,32,768.1,768.1,768,710.4,26,27,26,26,28,26,5,7,5,15,15,14,5,SE,SE,1.2,8,S,26,25,25,--,26,25,25,24,27,27,26,0,0,657,680,14.13,6,6,0.6,0,0.084,20,30,17,21,25,37,28,47,30,30,29,25,28,25,8,9,8,12,13,12,29,29
2/16/2024 10:30,33,33,33,29,30,29,12,20,32,32,768,768.1,768,710.3,27,27,27,24,26,23,5,5,4,15,15,14,5,SE,SE,1.3,9,SE,26,26,26,0.6,26,25,25,24,27,27,27,0,0,698,715,15.01,6,6,0.6,0,0.091,18,25,15,19,22,31,24,39,31,31,30,24,25,22,8,8,6,12,13,11,29,29
2/16/2024 10:45,33,33,33,29,30,28,12,20,32,32,767.9,768,767.9,710.2,28,28,27,22,24,21,4,6,4,15,15,14,4,SE,SE,1.1,8,SE,28,26,27,--,27,26,26,25,29,29,28,0,0,733,747,15.77,7,7,0.7,0,0.101,16,20,14,16,20,25,22,31,32,32,32,21,22,21,7,8,7,12,12,12,30,30
2/16/2024 11:00,31,33,31,29,29,28,11,18,30,32,767.7,768,767.7,710,28,29,28,20,22,19,4,4,2,15,15,14,4,SE,SE,1.1,8,SE,28,28,27,--,27,27,27,26,29,29,29,0,0,764,775,16.42,7,7,0.8,0,0.105,16,22,13,16,20,28,22,31,31,32,31,21,22,21,7,7,6,12,12,11,30,30
2/16/2024 11:15,32,32,31,29,30,29,12,19,31,31,767.6,767.7,767.6,709.9,29,29,29,18,20,18,2,4,2,14,15,14,5,ESE,ESE,1.3,10,ESE,28,28,27,--,27,26,27,26,29,30,29,0,0,793,805,17.05,7,8,0.8,0,0.109,14,21,12,17,18,26,19,37,32,32,31,20,20,19,5,6,5,11,11,10,30,30
2/16/2024 11:30,33,33,32,28,29,28,12,20,32,32,767.7,767.8,767.6,709.9,29,29,29,17,19,17,2,3,2,14,15,14,4,ESE,ESE,1.1,8,ESE,29,28,28,0.8,28,27,27,26,30,30,29,0,0,815,826,17.53,8,8,0.8,0,0.112,15,22,12,17,18,28,20,35,32,32,31,18,20,18,5,6,5,10,11,10,30,30
2/16/2024 11:45,34,34,33,28,28,28,13,20,33,33,767.6,767.7,767.6,709.9,29,30,29,18,18,17,3,3,2,15,15,14,4,ESE,ESE,1,8,ESE,29,29,28,--,28,27,27,27,30,31,30,0,0,832,849,17.9,8,8,0.9,0,0.116,16,22,13,18,20,28,21,31,32,32,32,20,21,19,7,7,5,11,12,10,31,31
2/16/2024 12:00,35,35,34,28,28,28,13,21,34,34,767.4,767.6,767.4,709.7,29,30,29,18,19,17,3,3,2,15,15,15,4,ESE,ESE,1.1,7,E,29,29,28,--,28,28,28,27,31,31,30,0,0,852,860,18.33,8,8,0.9,0,0.117,15,21,12,17,18,26,20,32,32,33,32,19,21,19,6,7,6,11,12,11,31,31
2/16/2024 12:15,35,35,34,28,28,28,14,21,34,34,767.1,767.4,767.1,709.4,30,30,29,18,18,17,2,3,2,15,15,14,4,ESE,ESE,1,8,SE,29,29,28,--,28,28,28,27,31,31,30,0,0,865,874,18.61,8,9,0.9,0,0.118,14,25,12,18,18,31,20,41,33,33,33,19,20,18,6,7,5,11,12,11,31,31
2/16/2024 12:30,35,35,35,28,28,28,14,21,34,34,766.9,767.1,766.9,709.2,30,30,30,16,18,16,2,3,2,15,15,15,4,ESE,ESE,0.9,8,ESE,30,29,28,0.8,28,28,28,28,31,31,31,0,0,865,874,18.61,8,9,0.9,0,0.12,15,21,12,17,18,26,20,42,33,34,33,18,20,18,6,7,6,11,12,11,31,32
2/16/2024 12:45,35,35,35,28,28,28,14,21,35,35,766.7,766.8,766.7,709,30,30,30,17,18,16,2,3,1,15,15,15,4,ESE,ESE,1,9,ESE,30,30,28,--,28,28,28,28,31,31,31,0,0,871,877,18.73,9,9,0.9,0,0.123,13,20,11,15,17,25,19,29,34,34,33,18,20,17,6,7,5,11,12,10,32,32
2/16/2024 13:00,36,36,35,28,28,27,14,21,35,35,766.4,766.7,766.4,708.8,30,30,30,17,17,16,2,3,2,15,15,15,4,SE,SE,1,9,ESE,30,30,28,--,28,28,28,28,31,32,31,0,0,871,879,18.74,9,9,0.9,0,0.123,14,20,12,15,17,25,19,29,34,35,34,17,18,17,6,7,6,11,12,11,32,32
2/16/2024 13:15,36,36,36,27,28,27,14,21,35,35,766.2,766.4,766.2,708.5,30,31,30,17,17,16,2,3,2,15,15,15,4,SE,SE,0.9,7,SE,30,30,29,--,29,28,29,28,32,32,31,0,0,860,874,18.49,8,9,0.9,0,0.126,14,23,12,16,18,29,19,31,35,35,34,17,18,16,7,7,5,12,12,11,33,33
2/16/2024 13:30,36,36,36,27,27,27,14,21,36,36,766,766.2,766,708.3,31,31,30,14,17,14,0,3,0,15,15,15,4,ESE,ESE,1,10,ESE,30,30,29,0.8,29,28,29,28,32,32,32,0,0,854,858,18.38,8,8,0.9,0,0.128,13,21,11,18,16,26,18,29,35,35,35,17,18,16,6,8,5,11,12,11,33,33
2/16/2024 13:45,37,37,36,26,27,26,14,22,36,36,765.7,766,765.6,708.1,31,31,31,15,17,14,2,3,0,15,15,15,4,ESE,E,0.9,8,E,31,30,29,--,29,29,29,28,32,32,32,0,0,836,849,17.99,8,8,0.9,0,0.129,12,21,11,17,15,26,16,28,35,36,35,16,19,16,6,8,5,11,13,10,33,33
2/16/2024 14:00,37,37,37,26,26,26,14,22,36,37,765.6,765.7,765.6,708,31,31,31,15,15,14,1,2,0,15,15,14,4,ESE,ESE,0.9,9,SE,31,30,29,--,29,29,29,28,32,32,32,0,0,817,826,17.58,8,8,0.8,0,0.13,11,16,10,14,13,20,14,28,35,36,35,16,17,15,6,6,5,11,11,10,33,33
2/16/2024 14:15,37,37,37,26,26,26,14,22,37,37,765.4,765.5,765.4,707.8,31,31,31,16,16,15,2,2,1,15,15,15,3,ESE,ESE,0.8,8,ESE,31,31,29,--,29,29,29,29,32,33,32,0,0,793,805,17.05,7,8,0.8,0,0.133,12,22,11,17,15,27,16,28,36,36,35,17,17,16,7,7,6,11,12,11,33,34
2/16/2024 14:30,37,37,37,25,26,25,14,22,37,37,765.3,765.4,765.2,707.7,31,31,31,17,17,16,3,3,2,16,16,15,3,ESE,E,0.8,7,ESE,31,31,29,0.8,29,29,29,29,32,33,32,0,0,753,777,16.2,7,7,0.7,0,0.134,14,22,12,18,18,27,19,29,36,36,35,18,19,16,8,9,6,12,13,11,34,34
2/16/2024 14:45,37,37,37,26,26,25,14,22,37,37,765.1,765.3,765.1,707.6,31,31,31,16,17,16,3,3,2,15,16,15,3,ESE,E,0.8,8,ESE,31,31,29,--,29,29,29,29,32,32,32,0,0,714,729,15.36,6,6,0.7,0,0.133,15,22,13,18,19,28,20,29,36,36,36,17,18,16,7,8,7,12,13,12,34,34
2/16/2024 15:00,39,39,37,25,26,25,16,23,40,40,764.8,765.2,764.8,707.3,31,31,31,16,17,16,3,3,2,15,16,15,3,ESE,E,0.8,8,ESE,31,31,29,--,29,29,29,29,32,32,32,0,0,678,694,14.58,6,6,0.6,0,0.135,15,22,13,19,18,28,20,31,36,36,36,16,18,16,7,8,7,12,13,12,34,34
2/16/2024 15:15,42,42,39,23,25,23,17,24,44,44,764.8,765,764.7,707.3,31,32,31,16,16,16,3,3,2,15,16,15,3,ESE,E,0.8,7,ESE,31,31,29,--,30,29,30,29,32,32,32,0,0,638,661,13.72,5,5,0.6,0,0.137,15,22,13,19,19,27,20,29,36,36,36,17,18,16,7,8,6,12,13,11,34,34
2/16/2024 15:30,44,44,42,21,23,21,17,25,46,46,764.9,765,764.8,707.3,31,31,31,16,16,15,2,3,2,15,16,15,4,ESE,ESE,1,8,ESE,31,31,29,0.6,29,29,29,29,31,32,31,0,0,591,613,12.71,4,5,0.5,0,0.136,14,21,12,16,18,26,20,28,36,36,36,16,17,16,6,7,6,11,12,11,34,34
2/16/2024 15:45,40,44,40,23,23,21,15,23,40,46,764.8,765,764.7,707.2,31,31,31,15,16,15,2,3,2,15,16,15,4,E,ESE,1.1,8,E,31,31,29,--,29,29,29,29,31,31,31,0,0,542,568,11.67,4,4,0.4,0,0.136,14,21,12,16,17,26,18,31,36,36,35,16,17,16,6,7,6,11,12,11,33,34
2/16/2024 16:00,38,40,38,25,25,23,14,22,38,40,764.6,764.7,764.5,707.1,31,32,31,16,16,15,2,2,2,15,16,15,4,E,E,0.9,8,ESE,32,31,30,--,30,30,30,29,31,31,30,0,0,492,515,10.57,3,4,0.4,0,0.136,13,19,11,15,16,24,18,31,35,36,35,17,18,16,7,7,6,12,12,11,33,34
2/16/2024 16:15,37,38,37,25,25,25,14,22,37,38,764.7,764.7,764.6,707.1,31,32,31,16,16,15,2,2,2,15,15,15,4,E,E,0.9,9,E,32,31,30,--,30,30,30,29,31,31,30,0,0,440,462,9.46,3,3,0.3,0,0.136,14,20,12,17,18,25,19,33,35,36,35,17,18,16,6,7,6,11,12,11,33,34
2/16/2024 16:30,37,37,37,26,26,25,14,22,36,37,764.7,764.7,764.6,707.2,31,32,31,16,16,15,2,3,2,15,15,15,4,ESE,ESE,1.1,8,ESE,31,31,29,0.5,30,29,30,29,30,31,30,0,0,382,411,8.22,2,3,0.3,0,0.136,14,23,13,17,18,29,19,32,35,36,35,17,18,16,6,7,6,11,12,11,33,34
2/16/2024 16:45,36,37,36,26,26,26,14,21,36,36,764.8,764.8,764.7,707.2,31,31,31,16,16,16,2,3,2,15,15,15,3,ESE,ESE,0.9,8,ESE,31,31,29,--,29,29,29,29,29,30,29,0,0,322,352,6.93,2,2,0.2,0,0.134,15,22,13,19,19,28,20,30,35,35,35,17,18,17,6,7,6,11,12,11,33,33
2/16/2024 17:00,36,36,36,26,26,26,14,21,36,36,764.7,764.8,764.7,707.2,31,31,31,16,16,16,3,3,2,15,15,15,4,ESE,ESE,1,7,E,31,31,29,--,29,29,29,29,29,29,29,0,0,264,294,5.69,2,2,0.2,0,0.133,14,20,13,16,18,25,20,28,35,35,34,17,18,17,6,7,6,11,12,11,33,33
2/16/2024 17:15,36,36,35,27,27,26,14,21,35,36,764.7,764.7,764.7,707.2,31,31,31,17,17,16,3,3,2,15,15,15,3,ESE,E,0.8,7,E,31,31,29,--,29,29,29,29,28,29,28,0,0,204,232,4.4,1,1,0.1,0,0.133,17,25,14,20,21,31,23,36,34,35,34,18,18,17,7,7,6,11,12,11,32,33
2/16/2024 17:30,35,36,35,27,27,27,13,21,34,35,764.8,764.8,764.7,707.2,31,31,31,18,18,17,4,4,3,16,16,15,4,E,E,0.9,8,E,30,30,29,0.3,29,29,29,29,28,28,28,0,0,139,171,3,1,1,0.1,0,0.13,22,28,18,22,27,35,30,44,34,34,33,20,20,18,7,8,6,12,12,11,31,32
2/16/2024 17:45,34,35,34,28,28,27,13,20,33,34,764.8,764.8,764.7,707.3,30,31,30,20,20,18,5,5,3,16,16,15,4,E,E,0.9,8,ENE,30,30,28,--,29,28,29,28,27,28,27,0,0,82,107,1.76,0,1,0,0,0.126,24,31,20,24,31,39,35,48,33,33,32,21,21,20,8,8,7,12,13,12,31,31
2/16/2024 18:00,34,34,34,28,28,28,13,20,33,33,765,765,764.8,707.4,30,30,29,22,22,20,5,5,5,16,16,16,4,ENE,ENE,1.1,9,ENE,29,29,28,--,28,27,28,27,26,27,26,0,0,40,56,0.86,0,0,0,0,0.12,24,29,20,23,31,36,35,49,32,33,32,23,23,21,8,8,7,13,13,12,30,31
2/16/2024 18:15,33,34,33,28,28,28,12,20,32,33,765.1,765.1,765,707.5,29,29,29,23,23,22,6,6,5,16,16,16,4,ENE,ENE,1.1,8,ENE,29,28,28,--,28,27,27,27,26,26,26,0,0,15,25,0.32,0,0,0,0,0.113,26,31,22,26,33,39,38,50,31,32,31,24,24,23,8,8,8,13,13,12,29,30
2/16/2024 18:30,33,33,32,29,29,28,12,19,31,32,765.3,765.3,765.1,707.7,29,29,29,24,24,23,6,6,6,16,16,16,3,ENE,ENE,0.8,7,ENE,29,28,27,0.1,28,27,27,27,26,26,26,0,0,1,7,0.03,0,0,0,0,0.109,31,36,25,29,38,45,46,57,31,31,30,25,25,24,8,8,8,13,13,12,29,29
2/16/2024 18:45,32,32,32,29,29,29,12,19,31,31,765.4,765.4,765.3,707.8,28,29,28,25,25,24,6,6,6,15,16,15,3,ENE,ENE,0.6,5,ENE,28,28,27,--,27,27,27,27,26,26,26,0,0,0,0,0,0,0,0,0,0.105,33,36,27,30,41,45,50,57,30,31,30,26,26,25,8,9,8,13,13,13,29,29
2/16/2024 19:00,31,32,31,29,29,29,11,19,30,31,765.6,765.6,765.4,708,28,28,28,26,26,25,7,7,6,15,16,15,2,ENE,ENE,0.6,5,E,28,28,26,--,27,26,27,26,25,26,25,0,0,0,0,0,0,0,0,0,0.1,35,40,29,33,43,50,53,62,30,30,30,27,27,26,8,9,8,13,13,13,28,29
2/16/2024 19:15,31,31,31,29,29,29,11,18,30,30,765.5,765.6,765.5,707.9,28,28,27,28,28,26,7,7,7,16,16,15,2,E,E,0.6,4,ENE,27,27,26,--,26,26,26,26,25,25,25,0,0,0,0,0,0,0,0,0,0.096,37,41,31,34,46,51,58,66,29,30,29,28,28,27,9,9,8,13,13,13,28,28
2/16/2024 19:30,31,31,31,30,30,29,11,18,29,30,765.5,765.5,765.5,707.9,27,27,27,29,29,28,7,8,7,16,16,16,4,E,E,0.9,6,E,26,26,26,0,26,25,26,25,24,25,24,0,0,0,0,0,0,0,0,0,0.092,33,38,27,31,41,48,50,60,29,29,29,29,30,28,9,9,9,13,13,13,28,28
2/16/2024 19:45,30,31,30,30,30,30,11,18,29,29,765.8,765.8,765.5,708.1,27,27,27,30,30,29,8,8,7,15,16,15,4,E,E,1,6,E,26,26,26,--,26,25,25,25,24,24,24,0,0,0,0,0,0,0,0,0,0.088,33,38,27,30,41,48,50,61,29,29,28,30,30,29,9,9,9,13,13,13,27,28
2/16/2024 20:00,30,30,30,31,31,30,11,18,29,29,765.9,765.9,765.8,708.3,27,27,26,30,30,30,8,8,7,15,16,15,3,ESE,ESE,0.8,5,ESE,26,26,25,--,26,25,25,25,24,24,24,0,0,0,0,0,0,0,0,0,0.086,35,39,28,31,43,49,54,63,28,29,28,30,31,30,9,9,9,13,14,13,27,27
2/16/2024 20:15,30,30,30,31,31,31,11,18,29,29,766,766,765.9,708.3,26,26,26,31,31,30,8,8,8,15,15,15,4,ESE,ESE,0.9,6,E,26,26,25,--,25,25,25,24,24,24,23,0,0,0,0,0,0,0,0,0,0.083,34,38,28,31,43,47,53,61,28,28,28,31,31,30,9,9,9,13,13,13,27,27
2/16/2024 20:30,30,30,30,31,31,31,11,18,29,29,766.2,766.2,766,708.5,26,26,26,32,32,31,8,8,8,15,15,15,3,ESE,ESE,0.9,5,E,25,25,25,0.1,25,24,25,24,23,24,23,0,0,0,0,0,0,0,0,0,0.079,35,39,28,31,43,49,54,62,28,28,28,32,32,31,9,9,9,13,13,13,26,27
2/16/2024 20:45,30,30,30,32,32,31,11,18,28,29,766.4,766.4,766.2,708.7,25,26,25,33,33,32,8,8,8,15,15,15,3,ESE,ESE,0.8,5,ESE,25,25,24,--,25,24,24,24,23,23,23,0,0,0,0,0,0,0,0,0,0.074,35,39,28,31,44,49,55,64,27,28,27,33,33,32,9,9,9,13,13,13,26,27
2/16/2024 21:00,29,30,29,32,32,32,11,18,28,28,766.4,766.4,766.4,708.8,25,25,25,35,35,33,8,8,8,15,15,15,3,ESE,ESE,0.8,4,ESE,25,25,24,--,24,24,24,24,23,23,23,0,0,0,0,0,0,0,0,0,0.069,35,39,28,31,44,49,55,65,27,27,27,33,34,32,9,9,9,13,14,13,26,26
2/16/2024 21:15,29,29,29,32,32,32,11,18,28,28,766.5,766.5,766.4,708.8,25,25,24,36,36,35,8,8,8,15,15,15,3,ESE,ESE,0.8,5,ESE,24,24,24,--,24,24,24,24,22,23,22,0,0,0,0,0,0,0,0,0,0.065,38,42,31,34,48,53,60,68,27,27,27,34,34,33,10,10,9,14,14,13,26,26
2/16/2024 21:30,29,29,29,32,32,32,11,18,28,28,766.6,766.6,766.5,708.9,24,24,24,37,37,36,8,8,8,15,15,15,3,ESE,ESE,0.7,4,ESE,24,24,23,0,24,23,24,23,22,22,22,0,0,0,0,0,0,0,0,0,0.059,39,45,32,35,49,56,62,71,27,27,26,35,35,34,10,10,9,14,14,14,26,26
2/16/2024 21:45,29,29,29,33,33,32,11,18,28,28,766.6,766.6,766.6,708.9,24,24,24,37,37,37,8,8,8,15,15,15,3,ESE,ESE,0.8,4,ESE,23,23,23,--,23,23,23,23,21,22,21,0,0,0,0,0,0,0,0,0,0.057,38,43,31,34,48,54,60,71,26,26,26,35,35,35,9,10,9,13,14,13,25,26
2/16/2024 22:00,29,29,29,33,33,33,11,18,28,28,766.5,766.6,766.5,708.9,24,24,24,36,37,36,8,8,8,14,15,14,3,ESE,ESE,0.8,4,ESE,23,23,23,--,23,23,23,22,21,22,21,0,0,0,0,0,0,0,0,0,0.056,34,42,28,31,43,52,54,70,26,26,26,35,35,35,9,9,9,13,13,13,25,25
2/16/2024 22:15,29,29,29,33,33,33,11,18,28,28,766.5,766.6,766.5,708.9,24,24,24,37,37,36,8,8,8,14,14,14,3,ESE,ESE,0.8,5,ESE,23,23,23,--,23,22,23,22,21,22,21,0,0,0,0,0,0,0,0,0,0.056,32,37,26,29,40,46,50,60,26,26,26,35,36,35,9,9,9,13,13,13,25,25
2/16/2024 22:30,29,29,29,33,33,33,11,18,28,28,766.6,766.7,766.5,709,23,24,23,39,39,37,8,8,8,15,15,14,3,ESE,ESE,0.9,5,ESE,23,23,23,0,23,22,22,22,21,21,21,0,0,0,0,0,0,0,0,0,0.053,32,36,26,28,40,45,50,58,26,26,25,36,36,35,9,9,9,13,13,13,25,25
2/16/2024 22:45,28,29,28,33,33,33,11,17,27,28,766.6,766.7,766.6,708.9,23,23,23,40,40,38,9,9,8,14,15,14,3,ESE,ESE,0.8,5,ESE,23,23,22,--,23,22,22,22,21,21,21,0,0,0,0,0,0,0,0,0,0.05,35,40,28,31,43,50,54,63,25,26,25,37,37,36,10,10,9,13,13,13,24,25
2/16/2024 23:00,28,28,28,33,34,33,11,17,27,27,766.5,766.6,766.5,708.9,23,23,23,41,41,40,9,9,9,14,15,14,4,ESE,ESE,0.9,4,ESE,22,22,22,--,22,21,22,21,20,21,20,0,0,0,0,0,0,0,0,0,0.046,36,40,29,33,45,50,57,65,25,25,25,38,38,37,10,10,9,13,14,13,24,25
2/16/2024 23:15,28,28,28,34,34,33,11,17,27,27,766.5,766.6,766.5,708.8,22,23,22,42,42,41,9,9,8,14,14,14,3,ESE,ESE,0.8,4,ESE,22,22,21,--,22,21,22,21,20,21,20,0,0,0,0,0,0,0,0,0,0.043,37,41,29,32,46,51,57,65,25,25,25,38,38,38,10,10,10,13,14,13,24,24
2/16/2024 23:30,28,28,28,34,34,34,11,17,27,27,766.4,766.5,766.4,708.8,22,22,22,42,42,41,9,9,8,14,14,14,3,ESE,ESE,0.8,4,ESE,22,22,21,0,21,21,21,21,20,20,20,0,0,0,0,0,0,0,0,0,0.04,37,42,30,33,46,52,58,68,25,25,25,38,38,38,10,10,10,13,14,13,24,24
